date,week,month,quarter,year,channel,category,impressions,clicks,conversions,revenue,spend,ctr_pct,cvr_pct,roas,cac,cpm,roi_pct
2023-05-14,19,5,2,2023,Display,Marketing Tools,162262,5826,88,7750.31,8520.99,3.591,1.51,0.91,96.83,52.51,-9.04
2023-05-14,19,5,2,2023,Display,Tech Products,155893,7089,90,11893.91,7455.09,4.548,1.27,1.6,82.83,47.82,59.54
2023-05-21,20,5,2,2023,Email,Financial Services,54124,11003,664,201836.72,1033.11,20.33,6.035,195.37,1.56,19.09,19436.81
2023-05-21,20,5,2,2023,Email,Business Solutions,66034,14308,834,140878.07,1317.4,21.668,5.829,106.94,1.58,19.95,10593.64
2023-05-21,20,5,2,2023,Email,Marketing Tools,48666,9301,561,49449.72,979.63,19.114,6.032,50.48,1.75,20.13,4947.8
2023-05-21,20,5,2,2023,Email,Tech Products,57699,12112,730,95727.0,1191.78,20.992,6.027,80.32,1.63,20.66,7932.27
2023-05-21,20,5,2,2023,Social,Financial Services,113466,9241,312,90899.49,8929.85,8.144,3.376,10.18,28.62,78.7,917.93
2023-05-21,20,5,2,2023,Social,Business Solutions,86540,7402,253,44525.88,7136.68,8.554,3.418,6.24,28.21,82.47,523.9
2023-05-21,20,5,2,2023,Social,Marketing Tools,84164,6865,203,21105.52,6879.27,8.157,2.957,3.07,33.89,81.74,206.8
2023-05-21,20,5,2,2023,Social,Tech Products,89961,6363,170,23295.81,6838.43,7.074,2.672,3.41,40.23,76.02,240.66
2023-05-21,20,5,2,2023,Paid Search,Financial Services,61396,9378,734,216783.38,9872.73,15.276,7.827,21.96,13.45,160.8,2095.78
2023-05-21,20,5,2,2023,Paid Search,Business Solutions,58643,7655,632,117938.1,8060.58,13.055,8.256,14.63,12.75,137.45,1363.15
2023-05-21,20,5,2,2023,Paid Search,Marketing Tools,52946,7905,553,57217.95,8497.79,14.931,6.996,6.73,15.37,160.5,573.33
2023-05-21,20,5,2,2023,Paid Search,Tech Products,57484,8525,645,96348.96,8700.95,14.83,7.566,11.07,13.49,151.36,1007.34
2023-05-21,20,5,2,2023,Organic,Financial Services,34546,4161,299,94900.01,314.5,12.045,7.186,301.75,1.05,9.1,30074.88
2023-05-21,20,5,2,2023,Organic,Business Solutions,46674,5099,311,53676.78,450.89,10.925,6.099,119.05,1.45,9.66,11804.63
2023-05-21,20,5,2,2023,Organic,Marketing Tools,46180,5573,334,34127.71,496.86,12.07,5.993,68.69,1.49,10.76,6768.68
2023-05-21,20,5,2,2023,Organic,Tech Products,48086,5318,344,54718.26,507.02,11.06,6.469,107.92,1.47,10.54,10692.13
2023-05-21,20,5,2,2023,Display,Financial Services,116428,4049,57,19732.84,5866.46,3.478,1.408,3.36,102.92,50.39,236.37
2023-05-21,20,5,2,2023,Display,Business Solutions,143459,5059,76,14965.75,7001.4,3.527,1.502,2.14,92.12,48.8,113.75
2023-05-21,20,5,2,2023,Display,Marketing Tools,159415,7265,95,9067.11,7631.42,4.557,1.308,1.19,80.33,47.87,18.81
2023-05-21,20,5,2,2023,Display,Tech Products,160405,6565,98,15056.67,7853.38,4.093,1.493,1.92,80.14,48.96,91.72
2023-05-28,21,5,2,2023,Email,Financial Services,68089,15128,713,237099.27,1441.65,22.218,4.713,164.46,2.02,21.17,16346.38
2023-05-28,21,5,2,2023,Email,Business Solutions,54113,13180,777,137331.23,1186.92,24.357,5.895,115.7,1.53,21.93,11470.39
2023-05-28,21,5,2,2023,Email,Marketing Tools,50001,10016,476,48783.24,1030.88,20.033,4.752,47.32,2.17,20.62,4632.19
2023-05-28,21,5,2,2023,Email,Tech Products,50267,10860,590,78423.07,1082.23,21.606,5.433,72.46,1.83,21.53,7146.43
2023-05-28,21,5,2,2023,Social,Financial Services,104776,8395,279,87811.54,9193.65,8.012,3.323,9.55,32.95,87.75,855.13
2023-05-28,21,5,2,2023,Social,Business Solutions,99705,8298,217,43211.5,7860.73,8.323,2.615,5.5,36.22,78.84,449.71
2023-05-28,21,5,2,2023,Social,Marketing Tools,80807,5519,164,15665.38,6748.16,6.83,2.972,2.32,41.15,83.51,132.14
2023-05-28,21,5,2,2023,Social,Tech Products,108014,7550,235,31944.71,9260.13,6.991,3.113,3.45,39.4,85.73,244.97
2023-05-28,21,5,2,2023,Paid Search,Financial Services,59261,8997,726,223693.96,8837.89,15.184,8.069,25.31,12.17,149.14,2431.08
2023-05-28,21,5,2,2023,Paid Search,Business Solutions,59315,8788,638,117893.38,9481.35,14.817,7.26,12.43,14.86,159.85,1143.42
2023-05-28,21,5,2,2023,Paid Search,Marketing Tools,49090,6642,536,54239.76,6775.36,13.532,8.07,8.01,12.64,138.02,700.54
2023-05-28,21,5,2,2023,Paid Search,Tech Products,47086,6304,456,65463.44,7414.39,13.389,7.234,8.83,16.26,157.46,782.92
2023-05-28,21,5,2,2023,Organic,Financial Services,43346,5390,330,112811.37,430.97,12.435,6.122,261.76,1.31,9.94,26076.15
2023-05-28,21,5,2,2023,Organic,Business Solutions,48709,6080,346,66265.43,470.05,12.483,5.691,140.98,1.36,9.65,13997.53
2023-05-28,21,5,2,2023,Organic,Marketing Tools,43922,4590,266,27067.9,415.25,10.451,5.795,65.18,1.56,9.45,6418.46
2023-05-28,21,5,2,2023,Organic,Tech Products,46386,5197,348,52419.37,465.03,11.205,6.696,112.72,1.34,10.03,11172.26
2023-05-28,21,5,2,2023,Display,Financial Services,129231,4723,56,17217.34,6659.48,3.655,1.186,2.59,118.92,51.53,158.54
2023-05-28,21,5,2,2023,Display,Business Solutions,164715,7322,110,21523.98,8507.5,4.445,1.502,2.53,77.34,51.65,153.0
2023-05-28,21,5,2,2023,Display,Marketing Tools,126707,5687,83,7980.31,5842.45,4.489,1.459,1.37,70.39,46.11,36.59
2023-05-28,21,5,2,2023,Display,Tech Products,137177,5421,84,12293.64,6694.79,3.952,1.55,1.84,79.7,48.8,83.63
2023-06-04,22,6,2,2023,Email,Financial Services,67678,13150,657,190983.05,1418.5,19.431,4.996,134.64,2.16,20.96,13363.73
2023-06-04,22,6,2,2023,Email,Business Solutions,66343,13632,772,136884.92,1435.87,20.548,5.663,95.33,1.86,21.64,9433.24
2023-06-04,22,6,2,2023,Email,Marketing Tools,62612,15034,657,68192.26,1309.01,24.012,4.37,52.09,1.99,20.91,5109.45
2023-06-04,22,6,2,2023,Email,Tech Products,52399,12666,605,94264.97,966.78,24.174,4.777,97.5,1.6,18.45,9650.41
2023-06-04,22,6,2,2023,Social,Financial Services,98351,7964,198,60089.28,7100.79,8.098,2.486,8.46,35.86,72.2,746.23
2023-06-04,22,6,2,2023,Social,Business Solutions,89805,6756,197,34967.07,6896.91,7.523,2.916,5.07,35.01,76.8,407.0
2023-06-04,22,6,2,2023,Social,Marketing Tools,99788,6900,219,22270.77,8250.96,6.916,3.174,2.7,37.68,82.68,169.92
2023-06-04,22,6,2,2023,Social,Tech Products,94332,8434,217,28815.45,7153.4,8.942,2.573,4.03,32.96,75.83,302.82
2023-06-04,22,6,2,2023,Paid Search,Financial Services,57182,7379,558,196253.06,9187.48,12.906,7.562,21.36,16.47,160.67,2036.09
2023-06-04,22,6,2,2023,Paid Search,Business Solutions,51593,6725,546,103009.56,7142.95,13.036,8.119,14.42,13.08,138.45,1342.12
2023-06-04,22,6,2,2023,Paid Search,Marketing Tools,42844,7216,560,56703.61,6913.71,16.843,7.761,8.2,12.35,161.37,720.16
2023-06-04,22,6,2,2023,Paid Search,Tech Products,52623,7934,574,80182.89,7790.2,15.079,7.235,10.29,13.57,148.04,929.28
2023-06-04,22,6,2,2023,Organic,Financial Services,44145,5459,381,120539.38,450.9,12.367,6.979,267.33,1.18,10.21,26633.06
2023-06-04,22,6,2,2023,Organic,Business Solutions,41876,5163,342,59947.48,419.8,12.33,6.624,142.8,1.23,10.02,14180.01
2023-06-04,22,6,2,2023,Organic,Marketing Tools,33488,3879,241,23592.03,365.05,11.584,6.213,64.63,1.51,10.9,6362.68
2023-06-04,22,6,2,2023,Organic,Tech Products,41388,5329,333,49580.04,378.36,12.877,6.249,131.04,1.14,9.14,13003.93
2023-06-04,22,6,2,2023,Display,Financial Services,123011,4716,63,18328.06,5707.74,3.834,1.336,3.21,90.6,46.4,221.11
2023-06-04,22,6,2,2023,Display,Business Solutions,124234,5672,73,13456.49,5834.15,4.566,1.287,2.31,79.92,46.96,130.65
2023-06-04,22,6,2,2023,Display,Marketing Tools,142457,5323,66,6290.78,6418.41,3.737,1.24,0.98,97.25,45.06,-1.99
2023-06-04,22,6,2,2023,Display,Tech Products,109548,4012,47,6280.74,5300.88,3.663,1.171,1.18,112.78,48.39,18.48
2023-06-11,23,6,2,2023,Email,Financial Services,61863,13904,693,212600.82,1344.1,22.476,4.984,158.17,1.94,21.73,15717.34
2023-06-11,23,6,2,2023,Email,Business Solutions,52910,10198,524,89453.1,1025.44,19.275,5.138,87.23,1.96,19.38,8623.39
2023-06-11,23,6,2,2023,Email,Marketing Tools,55347,13543,671,66323.6,1216.04,24.47,4.955,54.54,1.81,21.97,5354.06
2023-06-11,23,6,2,2023,Email,Tech Products,47049,9651,464,66228.12,924.23,20.513,4.808,71.66,1.99,19.64,7065.76
2023-06-11,23,6,2,2023,Social,Financial Services,102690,8742,249,76642.16,8747.2,8.514,2.848,8.76,35.13,85.18,776.19
2023-06-11,23,6,2,2023,Social,Business Solutions,104366,9153,214,40670.03,7599.74,8.771,2.338,5.35,35.51,72.82,435.15
2023-06-11,23,6,2,2023,Social,Marketing Tools,79733,5535,157,15471.6,5886.83,6.943,2.836,2.63,37.5,73.83,162.82
2023-06-11,23,6,2,2023,Social,Tech Products,84192,6646,176,23585.71,6626.18,7.895,2.648,3.56,37.65,78.7,255.95
2023-06-11,23,6,2,2023,Paid Search,Financial Services,54655,7143,447,138885.3,8922.53,13.07,6.258,15.57,19.96,163.25,1456.57
2023-06-11,23,6,2,2023,Paid Search,Business Solutions,53014,8378,576,108556.1,7173.0,15.804,6.875,15.13,12.45,135.3,1413.4
2023-06-11,23,6,2,2023,Paid Search,Marketing Tools,52369,8829,654,66773.58,8207.23,16.86,7.407,8.14,12.55,156.72,713.59
2023-06-11,23,6,2,2023,Paid Search,Tech Products,42127,7081,441,64379.41,5866.78,16.811,6.228,10.97,13.3,139.26,997.36
2023-06-11,23,6,2,2023,Organic,Financial Services,31084,3642,207,66054.53,315.64,11.719,5.684,209.27,1.52,10.15,20827.17
2023-06-11,23,6,2,2023,Organic,Business Solutions,31578,3360,207,37093.82,330.25,10.643,6.161,112.32,1.6,10.46,11132.04
2023-06-11,23,6,2,2023,Organic,Marketing Tools,40982,5427,348,32596.7,424.0,13.244,6.412,76.88,1.22,10.35,7587.9
2023-06-11,23,6,2,2023,Organic,Tech Products,35158,3973,262,37582.9,372.56,11.303,6.595,100.88,1.42,10.6,9987.74
2023-06-11,23,6,2,2023,Display,Financial Services,149522,6622,98,30927.14,7205.27,4.429,1.48,4.29,73.52,48.19,329.23
2023-06-11,23,6,2,2023,Display,Business Solutions,136796,5260,71,13675.07,7097.53,3.845,1.35,1.93,99.97,51.88,92.67
2023-06-11,23,6,2,2023,Display,Marketing Tools,125796,4528,58,5116.14,6780.53,3.6,1.281,0.75,116.91,53.9,-24.55
2023-06-11,23,6,2,2023,Display,Tech Products,124277,4455,50,7461.44,6383.99,3.585,1.122,1.17,127.68,51.37,16.88
2023-06-18,24,6,2,2023,Email,Financial Services,50046,9595,449,138255.15,1036.38,19.173,4.68,133.4,2.31,20.71,13240.2
2023-06-18,24,6,2,2023,Email,Business Solutions,55716,11759,517,104980.64,1104.07,21.106,4.397,95.09,2.14,19.82,9408.51
2023-06-18,24,6,2,2023,Email,Marketing Tools,57480,11281,540,46452.53,1150.85,19.628,4.787,40.36,2.13,20.02,3936.37
2023-06-18,24,6,2,2023,Email,Tech Products,63376,13458,557,73188.53,1239.12,21.236,4.139,59.06,2.22,19.55,5806.49
2023-06-18,24,6,2,2023,Social,Financial Services,73896,5066,145,46015.09,5662.5,6.856,2.862,8.13,39.05,76.63,712.63
2023-06-18,24,6,2,2023,Social,Business Solutions,99214,7023,213,37938.87,8553.68,7.079,3.033,4.44,40.16,86.21,343.54
2023-06-18,24,6,2,2023,Social,Marketing Tools,89049,7822,239,21744.15,7780.94,8.784,3.055,2.79,32.56,87.38,179.45
2023-06-18,24,6,2,2023,Social,Tech Products,81746,6315,160,23392.13,6087.32,7.725,2.534,3.84,38.05,74.47,284.28
2023-06-18,24,6,2,2023,Paid Search,Financial Services,49142,7463,559,190816.66,7283.5,15.188,7.49,26.2,13.03,148.21,2519.85
2023-06-18,24,6,2,2023,Paid Search,Business Solutions,44305,6165,389,65598.22,6436.34,13.917,6.31,10.19,16.55,145.27,919.19
2023-06-18,24,6,2,2023,Paid Search,Marketing Tools,43687,7469,528,48627.88,6658.51,17.099,7.069,7.3,12.61,152.41,630.31
2023-06-18,24,6,2,2023,Paid Search,Tech Products,41165,6071,437,63224.3,6053.45,14.748,7.198,10.44,13.85,147.05,944.43
2023-06-18,24,6,2,2023,Organic,Financial Services,44809,5990,365,118420.66,458.9,13.369,6.093,258.05,1.26,10.24,25705.33
2023-06-18,24,6,2,2023,Organic,Business Solutions,32947,3829,194,35714.47,332.31,11.622,5.067,107.47,1.71,10.09,10647.34
2023-06-18,24,6,2,2023,Organic,Marketing Tools,33343,4558,300,29766.22,335.66,13.671,6.582,88.68,1.12,10.07,8767.97
2023-06-18,24,6,2,2023,Organic,Tech Products,42955,4583,292,39162.98,454.83,10.67,6.371,86.1,1.56,10.59,8510.47
2023-06-18,24,6,2,2023,Display,Financial Services,116784,5199,75,22314.22,5795.61,4.453,1.443,3.85,77.27,49.63,285.02
2023-06-18,24,6,2,2023,Display,Business Solutions,152973,6088,86,16192.34,7457.94,3.98,1.413,2.17,86.72,48.75,117.12
2023-06-18,24,6,2,2023,Display,Marketing Tools,117298,4274,59,5477.81,5878.13,3.644,1.38,0.93,99.63,50.11,-6.81
2023-06-18,24,6,2,2023,Display,Tech Products,127897,5234,74,11761.67,6276.65,4.093,1.414,1.87,84.82,49.08,87.39
2023-06-25,25,6,2,2023,Email,Financial Services,58444,13878,659,230114.24,1098.86,23.746,4.749,209.41,1.67,18.8,20841.18
2023-06-25,25,6,2,2023,Email,Business Solutions,43598,10610,484,95753.52,940.51,24.336,4.562,101.81,1.94,21.57,10081.02
2023-06-25,25,6,2,2023,Email,Marketing Tools,42630,10457,478,45504.75,874.19,24.531,4.571,52.05,1.83,20.51,5105.36
2023-06-25,25,6,2,2023,Email,Tech Products,60488,11387,525,78983.07,1263.64,18.826,4.611,62.5,2.41,20.89,6150.44
2023-06-25,25,6,2,2023,Social,Financial Services,89047,6342,153,47576.54,7557.51,7.123,2.412,6.3,49.4,84.87,529.53
2023-06-25,25,6,2,2023,Social,Business Solutions,75362,5505,161,26859.3,6629.23,7.306,2.925,4.05,41.18,87.97,305.16
2023-06-25,25,6,2,2023,Social,Marketing Tools,88527,7780,188,16125.13,7419.09,8.788,2.416,2.17,39.46,83.81,117.35
2023-06-25,25,6,2,2023,Social,Tech Products,93730,8039,185,28184.64,7901.7,8.577,2.301,3.57,42.71,84.3,256.69
2023-06-25,25,6,2,2023,Paid Search,Financial Services,49456,8010,593,194071.5,6808.02,16.198,7.403,28.51,11.48,137.66,2750.63
2023-06-25,25,6,2,2023,Paid Search,Business Solutions,46277,6062,395,71717.36,6339.04,13.099,6.516,11.31,16.05,136.98,1031.36
2023-06-25,25,6,2,2023,Paid Search,Marketing Tools,43695,5789,424,43886.57,5993.62,13.249,7.324,7.32,14.14,137.17,632.22
2023-06-25,25,6,2,2023,Paid Search,Tech Products,54973,8301,524,69550.0,8246.98,15.102,6.312,8.43,15.74,150.02,743.34
2023-06-25,25,6,2,2023,Organic,Financial Services,40433,5153,253,74044.43,396.48,12.746,4.91,186.75,1.57,9.81,18575.45
2023-06-25,25,6,2,2023,Organic,Business Solutions,33210,3665,194,38068.4,360.61,11.037,5.293,105.57,1.86,10.86,10456.67
2023-06-25,25,6,2,2023,Organic,Marketing Tools,34799,4684,251,23732.63,328.92,13.462,5.359,72.15,1.31,9.45,7115.32
2023-06-25,25,6,2,2023,Organic,Tech Products,38204,5243,307,43249.12,393.33,13.724,5.855,109.96,1.28,10.3,10895.63
2023-06-25,25,6,2,2023,Display,Financial Services,105313,4703,58,18371.99,5356.08,4.466,1.233,3.43,92.35,50.86,243.01
2023-06-25,25,6,2,2023,Display,Business Solutions,130209,4539,59,10351.64,6789.04,3.486,1.3,1.52,115.07,52.14,52.48
2023-06-25,25,6,2,2023,Display,Marketing Tools,140019,6111,76,7249.13,6500.91,4.365,1.244,1.12,85.54,46.43,11.51
2023-06-25,25,6,2,2023,Display,Tech Products,137679,5129,63,8740.87,6379.81,3.726,1.228,1.37,101.27,46.34,37.01
2023-07-02,26,7,3,2023,Email,Financial Services,52455,9997,482,148612.92,944.22,19.059,4.821,157.39,1.96,18.0,15639.23
2023-07-02,26,7,3,2023,Email,Business Solutions,50092,9522,398,76677.94,914.22,19.009,4.18,83.87,2.3,18.25,8287.25
2023-07-02,26,7,3,2023,Email,Marketing Tools,56640,10605,439,43714.38,1091.17,18.725,4.14,40.06,2.49,19.27,3906.19
2023-07-02,26,7,3,2023,Email,Tech Products,41929,8837,369,57172.36,807.28,21.078,4.176,70.82,2.19,19.25,6982.1
2023-07-02,26,7,3,2023,Social,Financial Services,89015,7958,194,67169.85,6946.47,8.94,2.438,9.67,35.81,78.04,866.96
2023-07-02,26,7,3,2023,Social,Business Solutions,94605,6635,174,32150.17,7398.34,7.014,2.622,4.35,42.52,78.2,334.56
2023-07-02,26,7,3,2023,Social,Marketing Tools,84029,7133,151,13389.49,7008.75,8.489,2.117,1.91,46.42,83.41,91.04
2023-07-02,26,7,3,2023,Social,Tech Products,85104,7760,208,32879.06,7084.11,9.119,2.68,4.64,34.06,83.24,364.12
2023-07-02,26,7,3,2023,Paid Search,Financial Services,41258,5456,383,126093.39,5629.47,13.224,7.02,22.4,14.7,136.45,2139.88
2023-07-02,26,7,3,2023,Paid Search,Business Solutions,42371,7226,468,85415.14,6301.88,17.056,6.477,13.55,13.47,148.73,1255.39
2023-07-02,26,7,3,2023,Paid Search,Marketing Tools,39657,5714,355,30705.63,6266.88,14.409,6.213,4.9,17.65,158.03,389.97
2023-07-02,26,7,3,2023,Paid Search,Tech Products,43384,7136,511,69827.04,6712.4,16.45,7.161,10.4,13.14,154.72,940.27
2023-07-02,26,7,3,2023,Organic,Financial Services,34522,4615,231,76548.79,352.66,13.369,5.005,217.06,1.53,10.22,21606.12
2023-07-02,26,7,3,2023,Organic,Business Solutions,32051,3426,196,37990.31,308.69,10.692,5.721,123.07,1.57,9.63,12206.95
2023-07-02,26,7,3,2023,Organic,Marketing Tools,36932,4292,250,22321.27,398.14,11.622,5.825,56.06,1.59,10.78,5506.39
2023-07-02,26,7,3,2023,Organic,Tech Products,31941,3680,175,23403.42,320.42,11.524,4.755,73.04,1.83,10.03,7203.98
2023-07-02,26,7,3,2023,Display,Financial Services,108563,4779,48,14988.58,5251.57,4.403,1.004,2.85,109.41,48.37,185.41
2023-07-02,26,7,3,2023,Display,Business Solutions,96677,3431,40,7389.44,4741.32,3.549,1.166,1.56,118.53,49.04,55.85
2023-07-02,26,7,3,2023,Display,Marketing Tools,121171,4985,50,4715.89,6620.18,4.114,1.003,0.71,132.4,54.64,-28.76
2023-07-02,26,7,3,2023,Display,Tech Products,120601,5080,57,8717.91,6359.2,4.213,1.122,1.37,111.56,52.73,37.09
2023-07-09,27,7,3,2023,Email,Financial Services,48478,12188,468,135291.62,1021.95,25.142,3.84,132.39,2.18,21.08,13138.58
2023-07-09,27,7,3,2023,Email,Business Solutions,53974,10521,423,70704.21,1034.86,19.493,4.021,68.32,2.45,19.17,6732.25
2023-07-09,27,7,3,2023,Email,Marketing Tools,53320,11793,486,44985.64,960.05,22.119,4.121,46.86,1.98,18.01,4585.76
2023-07-09,27,7,3,2023,Email,Tech Products,44219,10155,501,77687.45,800.12,22.967,4.934,97.09,1.6,18.09,9609.47
2023-07-09,27,7,3,2023,Social,Financial Services,89171,7739,201,63779.66,6988.16,8.68,2.597,9.13,34.77,78.37,812.68
2023-07-09,27,7,3,2023,Social,Business Solutions,70846,4929,108,18967.43,5649.63,6.958,2.191,3.36,52.31,79.75,235.73
2023-07-09,27,7,3,2023,Social,Marketing Tools,84522,6708,139,14414.02,7360.48,7.937,2.072,1.96,52.95,87.08,95.83
2023-07-09,27,7,3,2023,Social,Tech Products,85683,7865,191,30258.27,6272.83,9.179,2.428,4.82,32.84,73.21,382.37
2023-07-09,27,7,3,2023,Paid Search,Financial Services,40937,5634,319,94746.63,6290.89,13.764,5.662,15.06,19.72,153.67,1406.09
2023-07-09,27,7,3,2023,Paid Search,Business Solutions,48130,7389,412,80962.77,7415.81,15.352,5.576,10.92,18.0,154.08,991.76
2023-07-09,27,7,3,2023,Paid Search,Marketing Tools,41326,6522,378,34798.17,6716.49,15.784,5.796,5.18,17.77,162.52,418.1
2023-07-09,27,7,3,2023,Paid Search,Tech Products,39636,5891,411,62070.83,5424.82,14.865,6.977,11.44,13.2,136.87,1044.2
2023-07-09,27,7,3,2023,Organic,Financial Services,28901,2956,162,51297.48,267.87,10.228,5.48,191.5,1.65,9.27,19050.14
2023-07-09,27,7,3,2023,Organic,Business Solutions,39811,4819,235,43480.25,412.41,12.107,4.877,105.43,1.75,10.36,10442.97
2023-07-09,27,7,3,2023,Organic,Marketing Tools,27944,3126,180,16962.05,282.04,11.189,5.758,60.14,1.57,10.09,5914.06
2023-07-09,27,7,3,2023,Organic,Tech Products,32743,3391,161,23090.73,308.39,10.358,4.748,74.88,1.92,9.42,7387.51
2023-07-09,27,7,3,2023,Display,Financial Services,94598,4174,55,18631.86,5064.57,4.412,1.318,3.68,92.08,53.54,267.89
2023-07-09,27,7,3,2023,Display,Business Solutions,103458,4710,49,9883.44,5684.83,4.553,1.04,1.74,116.02,54.95,73.86
2023-07-09,27,7,3,2023,Display,Marketing Tools,125135,5727,67,6058.9,6177.91,4.577,1.17,0.98,92.21,49.37,-1.93
2023-07-09,27,7,3,2023,Display,Tech Products,119682,4174,49,7788.75,5613.21,3.488,1.174,1.39,114.56,46.9,38.76
2023-07-16,28,7,3,2023,Email,Financial Services,51712,12768,602,210368.1,1038.68,24.692,4.715,202.53,1.73,20.09,20153.41
2023-07-16,28,7,3,2023,Email,Business Solutions,55133,13065,489,90047.05,1150.81,23.698,3.743,78.25,2.35,20.87,7724.67
2023-07-16,28,7,3,2023,Email,Marketing Tools,41615,9541,417,36942.57,843.13,22.928,4.371,43.82,2.02,20.26,4281.6
2023-07-16,28,7,3,2023,Email,Tech Products,51324,11287,401,52435.61,997.13,21.993,3.553,52.59,2.49,19.43,5158.65
2023-07-16,28,7,3,2023,Social,Financial Services,86698,6371,153,46238.57,6688.47,7.349,2.402,6.91,43.72,77.15,591.32
2023-07-16,28,7,3,2023,Social,Business Solutions,84383,7214,146,26624.85,6114.96,8.549,2.024,4.35,41.88,72.47,335.41
2023-07-16,28,7,3,2023,Social,Marketing Tools,73505,6166,126,11464.59,5760.25,8.39,2.043,1.99,45.72,78.37,99.03
2023-07-16,28,7,3,2023,Social,Tech Products,86501,7944,158,24105.94,6742.54,9.184,1.989,3.58,42.67,77.95,257.52
2023-07-16,28,7,3,2023,Paid Search,Financial Services,39872,6437,436,152102.71,6073.05,16.144,6.773,25.05,13.93,152.31,2404.55
2023-07-16,28,7,3,2023,Paid Search,Business Solutions,39283,6400,356,66703.98,5725.79,16.294,5.562,11.65,16.08,145.76,1064.97
2023-07-16,28,7,3,2023,Paid Search,Marketing Tools,44275,6124,334,34384.15,6112.35,13.832,5.454,5.63,18.3,138.05,462.54
2023-07-16,28,7,3,2023,Paid Search,Tech Products,41764,5739,297,39068.73,5857.68,13.744,5.175,6.67,19.72,140.26,566.97
2023-07-16,28,7,3,2023,Organic,Financial Services,37160,4168,240,78053.72,366.89,11.217,5.758,212.74,1.53,9.87,21174.42
2023-07-16,28,7,3,2023,Organic,Business Solutions,33444,4033,221,39106.47,324.61,12.06,5.48,120.47,1.47,9.71,11947.22
2023-07-16,28,7,3,2023,Organic,Marketing Tools,37514,5104,290,27106.16,396.18,13.607,5.682,68.42,1.37,10.56,6741.88
2023-07-16,28,7,3,2023,Organic,Tech Products,32099,3849,178,26280.41,300.84,11.991,4.625,87.36,1.69,9.37,8635.68
2023-07-16,28,7,3,2023,Display,Financial Services,103621,4586,46,13457.49,4734.45,4.426,1.003,2.84,102.92,45.69,184.25
2023-07-16,28,7,3,2023,Display,Business Solutions,130696,5238,56,11004.14,6973.71,4.008,1.069,1.58,124.53,53.36,57.79
2023-07-16,28,7,3,2023,Display,Marketing Tools,103649,4386,52,5092.79,4821.33,4.232,1.186,1.06,92.72,46.52,5.63
2023-07-16,28,7,3,2023,Display,Tech Products,127812,5172,53,7570.08,5799.56,4.047,1.025,1.31,109.43,45.38,30.53
2023-07-23,29,7,3,2023,Email,Financial Services,37939,9011,307,96600.69,762.2,23.753,3.407,126.74,2.48,20.09,12573.93
2023-07-23,29,7,3,2023,Email,Business Solutions,36633,9203,338,60081.31,703.93,25.122,3.673,85.35,2.08,19.22,8435.13
2023-07-23,29,7,3,2023,Email,Marketing Tools,39767,7440,319,33134.55,751.48,18.71,4.288,44.09,2.36,18.9,4309.24
2023-07-23,29,7,3,2023,Email,Tech Products,47481,11203,496,70807.1,912.19,23.597,4.427,77.62,1.84,19.21,7662.32
2023-07-23,29,7,3,2023,Social,Financial Services,66334,5645,137,41048.39,5169.74,8.51,2.427,7.94,37.74,77.93,694.01
2023-07-23,29,7,3,2023,Social,Business Solutions,82785,7232,184,35770.92,6481.33,8.736,2.544,5.52,35.22,78.29,451.91
2023-07-23,29,7,3,2023,Social,Marketing Tools,73904,6197,120,11501.45,6159.83,8.386,1.936,1.87,51.33,83.35,86.72
2023-07-23,29,7,3,2023,Social,Tech Products,61828,5362,122,19289.96,4493.58,8.674,2.275,4.29,36.83,72.68,329.28
2023-07-23,29,7,3,2023,Paid Search,Financial Services,36351,5618,305,101785.56,5735.1,15.457,5.429,17.75,18.8,157.77,1674.78
2023-07-23,29,7,3,2023,Paid Search,Business Solutions,33738,5081,295,53148.2,5498.88,15.062,5.806,9.67,18.64,162.99,866.53
2023-07-23,29,7,3,2023,Paid Search,Marketing Tools,45372,7208,444,41857.04,7378.84,15.887,6.16,5.67,16.62,162.63,467.26
2023-07-23,29,7,3,2023,Paid Search,Tech Products,43239,6931,445,61609.39,6884.17,16.03,6.42,8.95,15.47,159.21,794.94
2023-07-23,29,7,3,2023,Organic,Financial Services,27398,3135,146,51191.34,293.52,11.443,4.657,174.4,2.01,10.71,17340.49
2023-07-23,29,7,3,2023,Organic,Business Solutions,33712,4321,215,43331.61,336.87,12.817,4.976,128.63,1.57,9.99,12763.01
2023-07-23,29,7,3,2023,Organic,Marketing Tools,29710,3204,170,16907.25,290.23,10.787,5.306,58.25,1.71,9.77,5725.47
2023-07-23,29,7,3,2023,Organic,Tech Products,25276,3341,139,20976.11,276.53,13.22,4.16,75.85,1.99,10.94,7485.47
2023-07-23,29,7,3,2023,Display,Financial Services,104310,3840,43,14632.74,5263.93,3.682,1.12,2.78,122.42,50.46,177.98
2023-07-23,29,7,3,2023,Display,Business Solutions,126963,4395,47,9074.89,6808.57,3.462,1.069,1.33,144.86,53.63,33.29
2023-07-23,29,7,3,2023,Display,Marketing Tools,93253,4065,44,4093.52,4319.21,4.36,1.082,0.95,98.16,46.32,-5.23
2023-07-23,29,7,3,2023,Display,Tech Products,122609,4400,44,6112.1,6585.84,3.589,1.0,0.93,149.68,53.71,-7.19
